student_id,school_year,subject,assessment_score,proficiency_level
STU01196,2024,ELA,82.0,Proficient
STU01196,2024,Science,72.0,Proficient
STU01196,2024,Social Studies,53.0,Below Basic
STU01196,2025,Math,88.0,Advanced
STU01196,2025,ELA,77.0,Proficient
STU01196,2025,Science,50.0,Below Basic
STU01196,2025,Social Studies,70.0,Proficient
STU01197,2023,Math,81.0,Proficient
STU01197,2023,ELA,95.0,Advanced
STU01197,2023,Science,75.0,Proficient
STU01197,2023,Social Studies,57.0,Basic
STU01197,2024,Math,88.0,Advanced
STU01197,2024,ELA,82.0,Proficient
STU01197,2024,Science,57.0,Basic
STU01197,2024,Social Studies,82.0,Proficient
STU01197,2025,Math,82.0,Proficient
STU01197,2025,ELA,78.0,Proficient
STU01197,2025,Science,73.0,Proficient
STU01197,2025,Social Studies,77.0,Proficient
STU01198,2023,Math,73.0,Proficient
STU01198,2023,ELA,82.0,Proficient
STU01198,2023,Science,85.0,Advanced
STU01198,2023,Social Studies,61.0,Basic
STU01198,2024,Math,80.0,Proficient
STU01198,2024,ELA,85.0,Advanced
STU01198,2024,Science,81.0,Proficient
STU01198,2024,Social Studies,78.0,Proficient
STU01198,2025,Math,89.0,Advanced
STU01198,2025,ELA,91.0,Advanced
STU01198,2025,Science,75.0,Proficient
STU01198,2025,Social Studies,79.0,Proficient
STU01199,2023,Math,77.0,Proficient
STU01199,2023,ELA,84.0,Proficient
STU01199,2023,Science,65.0,Basic
STU01199,2023,Social Studies,64.0,Basic
STU01199,2024,Math,76.0,Proficient
STU01199,2024,ELA,67.0,Basic
STU01199,2024,Science,58.0,Basic
STU01199,2024,Social Studies,70.0,Proficient
STU01199,2025,Math,77.0,Proficient
STU01199,2025,ELA,90.0,Advanced
STU01199,2025,Science,69.0,Basic
STU01199,2025,Social Studies,76.0,Proficient
STU01200,2023,Math,67.0,Basic
STU01200,2023,ELA,62.0,Basic
STU01200,2023,Science,61.0,Basic
STU01200,2023,Social Studies,72.0,Proficient
STU01200,2024,Math,57.0,Basic
STU01200,2024,ELA,63.0,Basic
STU01200,2024,Science,68.0,Basic
STU01200,2024,Social Studies,74.0,Proficient
STU01200,2025,,58.0,Basic
STU01200,2025,ELA,74.0,Proficient
STU01200,2025,Science,62.0,Basic
STU01200,2025,Social Studies,70.0,Proficient
STU01201,2023,Math,79.0,Proficient
STU01201,2023,ELA,75.0,Proficient
STU01201,2023,Science,89.0,Advanced
STU01201,2023,Social Studies,76.0,Proficient
STU01201,2024,Math,81.0,Proficient
STU01201,2024,ELA,83.0,Proficient
STU01201,2024,Science,75.0,Proficient
STU01201,2024,Social Studies,65.0,Basic
STU01201,2025,Math,75.0,Proficient
STU01201,2025,ELA,75.0,Proficient
STU01201,2025,Science,73.0,Proficient
STU01201,2025,Social Studies,82.0,Proficient
STU01202,2023,Math,,Basic
STU01202,2023,ELA,68.0,Basic
STU01202,2023,Science,66.0,Basic
STU01202,2023,Social Studies,75.0,Proficient
STU01202,2024,Math,65.0,Basic
STU01202,2024,ELA,69.0,Basic
STU01202,2024,Science,75.0,Proficient
STU01202,2024,Social Studies,72.0,Proficient
STU01202,2025,Math,75.0,Proficient
STU01202,2025,ELA,68.0,Basic
STU01202,2025,Science,69.0,Basic
STU01202,2025,Social Studies,97.0,Advanced
STU01203,2023,Math,69.0,Basic
STU01203,2023,ELA,59.0,Basic
STU01203,2023,Science,80.0,Proficient
STU01203,2023,Social Studies,73.0,Proficient
STU01203,2024,Math,83.0,Proficient
STU01203,2024,ELA,83.0,Proficient
STU01203,2024,Science,88.0,Advanced
STU01203,2024,Social Studies,84.0,Proficient
STU01203,2025,Math,80.0,Proficient
STU01203,2025,ELA,95.0,Advanced
STU01203,2025,Science,64.0,Basic
STU01203,2025,Social Studies,74.0,Proficient
STU01204,2023,Math,68.0,Basic
STU01204,2023,ELA,63.0,Basic
STU01204,2023,Science,73.0,Proficient
STU01204,2023,Social Studies,74.0,Proficient
STU01204,2024,Math,85.0,Advanced
STU01204,2024,ELA,79.0,Proficient
STU01204,2024,Science,77.0,Proficient
STU01204,2024,Social Studies,77.0,Proficient
STU01204,2025,Math,68.0,Basic
STU01204,2025,ELA,89.0,Advanced
STU01204,2025,Science,90.0,Advanced
STU01204,2025,Social Studies,71.0,Proficient
STU01205,2023,Math,95.0,Advanced
STU01205,2023,ELA,77.0,Proficient
STU01205,2023,Science,75.0,Proficient
STU01205,2023,Social Studies,88.0,Advanced
STU01205,2024,Math,84.0,Proficient
STU01205,2024,ELA,81.0,Proficient
STU01205,2024,Science,78.0,Proficient
STU01205,2024,Social Studies,93.0,Advanced
STU01205,2025,Math,77.0,Proficient
STU01205,2025,ELA,85.0,Advanced
STU01205,2025,Science,100.0,Advanced
STU01205,2025,Social Studies,75.0,Proficient
STU01206,2023,Math,64.0,Basic
STU01206,2023,ELA,81.0,Proficient
STU01206,2023,Science,75.0,Proficient
STU01206,2023,Social Studies,81.0,Proficient
STU01206,2024,Math,60.0,Basic
STU01206,2024,ELA,78.0,Proficient
STU01206,2024,Science,71.0,Proficient
STU01206,2024,Social Studies,96.0,Advanced
STU01206,2025,Math,77.0,Proficient
STU01206,2025,ELA,72.0,Proficient
STU01206,2025,Science,74.0,Proficient
STU01206,2025,Social Studies,74.0,Proficient
STU01207,2023,Math,63.0,Basic
STU01207,2023,ELA,52.0,Below Basic
STU01207,2023,Science,71.0,Proficient
STU01207,2023,Social Studies,48.0,Below Basic
STU01207,2024,Math,59.0,Basic
STU01207,2024,ELA,53.0,Below Basic
STU01207,2024,Science,60.0,Basic
STU01207,2024,Social Studies,70.0,Proficient
STU01207,2025,Math,44.0,Below Basic
STU01207,2025,ELA,61.0,Basic
STU01207,2025,Science,48.0,Below Basic
STU01207,2025,Social Studies,61.0,Basic
STU01208,2023,Math,51.0,Below Basic
STU01208,2023,ELA,68.0,Basic
STU01208,2023,Science,62.0,Basic
STU01208,2023,Social Studies,74.0,Proficient
STU01208,2024,Math,73.0,Proficient
STU01208,2024,ELA,65.0,Basic
STU01208,2024,Science,72.0,Proficient
STU01208,2024,Social Studies,79.0,Proficient
STU01208,2025,Math,54.0,Below Basic
STU01208,2025,ELA,78.0,Proficient
STU01208,2025,Science,64.0,Basic
STU01208,2025,Social Studies,58.0,Basic
STU01209,2023,,75.0,Proficient
STU01209,2023,ELA,74.0,Proficient
STU01209,2023,Science,61.0,Basic
STU01209,2023,Social Studies,66.0,Basic
STU01209,2024,Math,85.0,Advanced
STU01209,2024,ELA,76.0,Proficient
STU01209,2024,Science,86.0,Advanced
STU01209,2024,Social Studies,71.0,Proficient
STU01209,2025,Math,70.0,Proficient
STU01209,2025,ELA,65.0,Basic
STU01209,2025,Science,88.0,Advanced
STU01209,2025,Social Studies,85.0,Advanced
STU01210,2023,Math,68.0,Basic
STU01210,2023,ELA,68.0,Basic
STU01210,2023,Science,84.0,Proficient
STU01210,2023,Social Studies,74.0,Proficient
STU01210,2024,Math,73.0,Proficient
STU01210,2024,ELA,72.0,Proficient
STU01210,2024,Science,72.0,Proficient
STU01210,2024,Social Studies,83.0,Proficient
STU01210,2025,Math,65.0,Basic
STU01210,2025,ELA,82.0,Proficient
STU01210,2025,Science,89.0,Advanced
STU01210,2025,Social Studies,81.0,Proficient
STU01211,2023,Math,88.0,Advanced
STU01211,2023,ELA,94.0,Advanced
STU01211,2023,Science,89.0,Advanced
STU01211,2023,Social Studies,78.0,Proficient
STU01211,2024,Math,79.0,Proficient
STU01211,2024,ELA,85.0,Advanced
STU01211,2024,Science,77.0,Proficient
STU01211,2024,Social Studies,78.0,Proficient
STU01211,2025,Math,78.0,Proficient
STU01211,2025,ELA,100.0,Advanced
STU01211,2025,Science,82.0,Proficient
STU01211,2025,Social Studies,96.0,Advanced
STU01212,2023,Math,66.0,Basic
STU01212,2023,ELA,92.0,Advanced
STU01212,2023,Science,73.0,Proficient
STU01212,2023,Social Studies,79.0,Proficient
STU01212,2024,Math,62.0,Basic
STU01212,2024,ELA,91.0,Advanced
STU01212,2024,Science,92.0,Advanced
STU01212,2024,Social Studies,71.0,Proficient
STU01212,2025,Math,88.0,Advanced
STU01212,2025,ELA,68.0,Basic
STU01212,2025,Science,85.0,Advanced
STU01212,2025,Social Studies,79.0,Proficient
STU01213,2023,Math,86.0,Advanced
STU01213,2023,ELA,79.0,Proficient
STU01213,2023,Science,84.0,Proficient
STU01213,2023,Social Studies,89.0,Advanced
STU01213,2024,Math,72.0,Proficient
STU01213,2024,ELA,77.0,Proficient
STU01213,2024,Science,67.0,Basic
STU01213,2024,Social Studies,76.0,Proficient
STU01213,2025,Math,94.0,Advanced
STU01213,2025,ELA,86.0,Advanced
STU01213,2025,Science,69.0,Basic
STU01213,2025,Social Studies,95.0,Advanced
STU01214,2023,Math,73.0,Proficient
STU01214,2023,ELA,80.0,Proficient
STU01214,2023,Science,76.0,Proficient
STU01214,2023,Social Studies,78.0,Proficient
STU01214,2024,Math,52.0,Below Basic
STU01214,2024,ELA,83.0,Proficient
STU01214,2024,Science,52.0,Below Basic
STU01214,2024,Social Studies,83.0,Proficient
STU01214,2025,Math,73.0,Proficient
STU01214,2025,ELA,82.0,Proficient
STU01214,2025,Science,75.0,Proficient
STU01214,2025,Social Studies,85.0,Advanced
STU01215,2023,Math,74.0,Proficient
STU01215,2023,ELA,80.0,Proficient
STU01215,2023,Science,80.0,Proficient
STU01215,2023,Social Studies,95.0,Advanced
STU01215,2024,Math,79.0,Proficient
STU01215,2024,ELA,65.0,Basic
STU01215,2024,Science,71.0,Proficient
STU01215,2024,Social Studies,83.0,Proficient
STU01215,2025,Math,86.0,Advanced
STU01215,2025,ELA,72.0,Proficient
STU01215,2025,Science,97.0,Advanced
STU01215,2025,Social Studies,81.0,Proficient
STU01216,2023,Math,73.0,Proficient
STU01216,2023,ELA,61.0,Basic
STU01216,2023,Science,81.0,Proficient
STU01216,2023,Social Studies,69.0,Basic
STU01216,2024,Math,63.0,Basic
STU01216,2024,ELA,70.0,Proficient
STU01216,2024,Science,84.0,Proficient
STU01216,2024,Social Studies,78.0,Proficient
STU01216,2025,Math,61.0,Basic
STU01216,2025,ELA,67.0,Basic
STU01216,2025,Science,84.0,Proficient
STU01216,2025,Social Studies,71.0,Proficient
STU01217,2023,Math,74.0,Proficient
STU01217,2023,ELA,79.0,Proficient
STU01217,2023,Science,40.0,Below Basic
STU01217,2023,Social Studies,85.0,Advanced
STU01217,2024,Math,61.0,Basic
STU01217,2024,ELA,68.0,Basic
STU01217,2024,Science,84.0,Proficient
STU01217,2024,Social Studies,86.0,Advanced
STU01217,2025,Math,71.0,Proficient
STU01217,2025,ELA,76.0,Proficient
STU01217,2025,Science,78.0,Proficient
STU01217,2025,Social Studies,84.0,Proficient
STU01218,2023,Math,86.0,Advanced
STU01218,2023,ELA,76.0,Proficient
STU01218,2023,Science,68.0,Basic
STU01218,2023,Social Studies,74.0,Proficient
STU01218,2024,Math,75.0,Proficient
STU01218,2024,ELA,76.0,Proficient
STU01218,2024,Science,66.0,Basic
STU01218,2024,Social Studies,81.0,Proficient
STU01218,2025,Math,62.0,Basic
STU01218,2025,ELA,80.0,Proficient
STU01218,2025,Science,79.0,Proficient
STU01218,2025,Social Studies,81.0,Proficient
STU01219,2023,Math,75.0,Proficient
STU01219,2023,ELA,77.0,Proficient
STU01219,2023,Science,89.0,Advanced
STU01219,2023,Social Studies,67.0,Basic
STU01219,2024,Math,69.0,Basic
STU01219,2024,ELA,71.0,Proficient
STU01219,2024,Science,70.0,Proficient
STU01219,2024,Social Studies,59.0,Basic
STU01219,2025,Math,59.0,Basic
STU01219,2025,ELA,73.0,Proficient
STU01219,2025,Science,57.0,Basic
STU01219,2025,Social Studies,71.0,Proficient
STU01220,2023,Math,63.0,Basic
STU01220,2023,ELA,69.0,Basic
STU01220,2023,Science,81.0,Proficient
STU01220,2023,Social Studies,63.0,Basic
STU01220,2024,Math,78.0,Proficient
STU01220,2024,ELA,68.0,Basic
STU01220,2024,Science,68.0,Basic
STU01220,2024,Social Studies,78.0,Proficient
STU01220,2025,Math,68.0,Basic
STU01220,2025,ELA,66.0,Basic
STU01220,2025,Science,69.0,Basic
STU01220,2025,Social Studies,59.0,Basic
STU01221,2023,Math,83.0,Proficient
STU01221,2023,ELA,55.0,Basic
STU01221,2023,Science,90.0,Advanced
STU01221,2023,Social Studies,89.0,Advanced
STU01221,2024,Math,92.0,Advanced
STU01221,2024,ELA,100.0,Advanced
STU01221,2024,Science,88.0,Advanced
STU01221,2024,Social Studies,76.0,Proficient
STU01221,2025,Math,100.0,Advanced
STU01221,2025,ELA,74.0,Proficient
STU01221,2025,Science,67.0,Basic
STU01221,2025,Social Studies,100.0,Advanced
STU01222,2023,Math,79.0,Proficient
STU01222,2023,ELA,60.0,Basic
STU01222,2023,Science,64.0,Basic
STU01222,2023,Social Studies,83.0,Proficient
STU01222,2024,Math,67.0,Basic
STU01222,2024,ELA,71.0,Proficient
STU01222,2024,Science,94.0,Advanced
STU01222,2024,Social Studies,98.0,Advanced
STU01222,2025,Math,78.0,Proficient
STU01222,2025,ELA,79.0,Proficient
STU01222,2025,Science,87.0,Advanced
STU01222,2025,Social Studies,76.0,Proficient
STU01223,2023,Math,47.0,Below Basic
STU01223,2023,ELA,46.0,Below Basic
STU01223,2023,Science,69.0,Basic
STU01223,2023,Social Studies,79.0,Proficient
STU01223,2024,Math,69.0,Basic
STU01223,2024,ELA,79.0,Proficient
STU01223,2024,Science,79.0,Proficient
STU01223,2024,Social Studies,85.0,Advanced
STU01223,2025,Math,71.0,Proficient
STU01223,2025,ELA,75.0,Proficient
STU01223,2025,Science,71.0,Proficient
STU01223,2025,Social Studies,71.0,Proficient
STU01224,2023,Math,45.0,Below Basic
STU01224,2023,ELA,73.0,Proficient
STU01224,2023,Science,58.0,Basic
STU01224,2023,Social Studies,60.0,Basic
STU01224,2024,Math,61.0,Basic
STU01224,2024,ELA,57.0,Basic
STU01224,2024,Science,68.0,Basic
STU01224,2024,Social Studies,75.0,Proficient
STU01224,2025,Math,57.0,Basic
STU01224,2025,ELA,76.0,Proficient
STU01224,2025,Science,62.0,Basic
STU01224,2025,Social Studies,54.0,Below Basic
STU01225,2023,Math,84.0,Proficient
STU01225,2023,ELA,76.0,Proficient
STU01225,2023,Science,81.0,Proficient
STU01225,2023,Social Studies,83.0,Proficient
STU01225,2024,Math,64.0,Basic
STU01225,2024,ELA,70.0,Proficient
STU01225,2024,Science,83.0,Proficient
STU01225,2024,Social Studies,93.0,Advanced
STU01225,2025,Math,78.0,Proficient
STU01225,2025,ELA,75.0,Proficient
STU01225,2025,Science,95.0,Advanced
STU01225,2025,Social Studies,76.0,Proficient
STU01226,2023,Math,71.0,Proficient
STU01226,2023,ELA,67.0,Basic
STU01226,2023,Science,72.0,Proficient
STU01226,2023,Social Studies,63.0,Basic
STU01226,2024,Math,69.0,Basic
STU01226,2024,ELA,70.0,Proficient
STU01226,2024,Science,80.0,Proficient
STU01226,2024,Social Studies,78.0,Proficient
STU01226,2025,Math,80.0,Proficient
STU01226,2025,ELA,68.0,Basic
STU01226,2025,Science,72.0,Proficient
STU01226,2025,Social Studies,82.0,Proficient
STU01227,2023,Math,84.0,Proficient
STU01227,2023,ELA,66.0,Basic
STU01227,2023,Science,81.0,Proficient
STU01227,2023,Social Studies,73.0,Proficient
STU01227,2024,Math,84.0,Proficient
STU01227,2024,ELA,96.0,Advanced
STU01227,2024,Science,55.0,Basic
STU01227,2024,Social Studies,74.0,Proficient
STU01227,2025,Math,83.0,Proficient
STU01227,2025,ELA,83.0,Proficient
STU01227,2025,Science,91.0,Advanced
STU01227,2025,Social Studies,85.0,Advanced
STU01228,2023,Math,60.0,Basic
STU01228,2023,ELA,59.0,Basic
STU01228,2023,Science,56.0,Basic
STU01228,2023,Social Studies,62.0,Basic
STU01228,2024,Math,63.0,Basic
STU01228,2024,ELA,74.0,Proficient
STU01228,2024,Science,68.0,Basic
STU01228,2024,Social Studies,66.0,Basic
STU01228,2025,Math,57.0,Basic
STU01228,2025,ELA,63.0,Basic
STU01228,2025,Science,63.0,Basic
STU01228,2025,Social Studies,64.0,Basic
STU01229,2023,Math,76.0,Proficient
STU01229,2023,ELA,85.0,Advanced
STU01229,2023,Science,61.0,Basic
STU01229,2023,Social Studies,84.0,Proficient
STU01229,2024,Math,77.0,Proficient
STU01229,2024,ELA,76.0,Proficient
STU01229,2024,Science,87.0,Advanced
STU01229,2024,Social Studies,74.0,Proficient
STU01229,2025,Math,77.0,Proficient
STU01229,2025,ELA,77.0,Proficient
STU01229,2025,Science,76.0,Proficient
STU01229,2025,Social Studies,81.0,Proficient
STU01230,2023,Math,67.0,Basic
STU01230,2023,ELA,74.0,Proficient
STU01230,2023,Science,63.0,Basic
STU01230,2023,Social Studies,65.0,Basic
STU01230,2024,Math,64.0,Basic
STU01230,2024,ELA,70.0,Proficient
STU01230,2024,Science,81.0,Proficient
STU01230,2024,Social Studies,70.0,Proficient
STU01230,2025,Math,78.0,Proficient
STU01230,2025,ELA,77.0,Proficient
STU01230,2025,Science,70.0,Proficient
STU01230,2025,Social Studies,88.0,Advanced
STU01231,2023,Math,75.0,Proficient
STU01231,2023,ELA,71.0,Proficient
STU01231,2023,Science,70.0,Proficient
STU01231,2023,Social Studies,73.0,Proficient
STU01231,2024,Math,57.0,Basic
STU01231,2024,ELA,67.0,Basic
STU01231,2024,Science,77.0,Proficient
STU01231,2024,Social Studies,61.0,Basic
STU01231,2025,Math,63.0,Basic
STU01231,2025,ELA,69.0,Basic
STU01231,2025,Science,98.0,Advanced
STU01231,2025,Social Studies,80.0,Proficient
STU01232,2023,Math,85.0,Advanced
STU01232,2023,ELA,71.0,Proficient
STU01232,2023,Science,80.0,Proficient
STU01232,2023,Social Studies,63.0,Basic
STU01232,2024,Math,72.0,Proficient
STU01232,2024,ELA,82.0,Proficient
STU01232,2024,Science,64.0,Basic
STU01232,2024,Social Studies,82.0,Proficient
STU01232,2025,Math,80.0,Proficient
STU01232,2025,ELA,73.0,Proficient
STU01232,2025,Science,70.0,Proficient
STU01232,2025,Social Studies,73.0,Proficient
STU01233,2023,Math,71.0,Proficient
STU01233,2023,ELA,74.0,Proficient
STU01233,2023,Science,81.0,Proficient
STU01233,2023,Social Studies,74.0,Proficient
STU01233,2024,Math,89.0,Advanced
STU01233,2024,ELA,92.0,Advanced
STU01233,2024,Science,78.0,Proficient
STU01233,2024,Social Studies,75.0,Proficient
STU01233,2025,Math,73.0,Proficient
STU01233,2025,ELA,83.0,Proficient
STU01233,2025,Science,84.0,Proficient
STU01233,2025,Social Studies,80.0,Proficient
STU01234,2023,Math,67.0,Basic
STU01234,2023,ELA,76.0,Proficient
STU01234,2023,Science,73.0,Proficient
STU01234,2023,Social Studies,69.0,Basic
STU01234,2024,Math,72.0,Proficient
STU01234,2024,ELA,69.0,Basic
STU01234,2024,Science,66.0,Basic
STU01234,2024,Social Studies,75.0,Proficient
STU01234,2025,Math,71.0,Proficient
STU01234,2025,ELA,73.0,Proficient
STU01234,2025,Science,88.0,Advanced
STU01234,2025,Social Studies,77.0,Proficient
STU01235,2023,Math,89.0,Advanced
STU01235,2023,ELA,81.0,Proficient
STU01235,2023,Science,67.0,Basic
STU01235,2023,Social Studies,87.0,Advanced
STU01235,2024,Math,65.0,Basic
STU01235,2024,ELA,92.0,Advanced
STU01235,2024,Science,75.0,Proficient
STU01235,2024,Social Studies,80.0,Proficient
STU01235,2025,Math,78.0,Proficient
STU01235,2025,ELA,84.0,Proficient
STU01235,2025,Science,78.0,Proficient
STU01235,2025,Social Studies,74.0,Proficient
STU01236,2023,Math,71.0,Proficient
STU01236,2023,ELA,80.0,Proficient
STU01236,2023,Science,59.0,Basic
STU01236,2023,Social Studies,86.0,Advanced
STU01236,2024,Math,73.0,Proficient
STU01236,2024,ELA,67.0,Basic
STU01236,2024,Science,66.0,Basic
STU01236,2024,Social Studies,89.0,Advanced
STU01236,2025,Math,77.0,Proficient
STU01236,2025,ELA,81.0,Proficient
STU01236,2025,Science,68.0,Basic
STU01236,2025,Social Studies,77.0,Proficient
STU01237,2023,Math,82.0,Proficient
STU01237,2023,ELA,80.0,Proficient
STU01237,2023,Science,82.0,Proficient
STU01237,2023,Social Studies,93.0,Advanced
STU01237,2024,Math,93.0,Advanced
STU01237,2024,ELA,79.0,Proficient
STU01237,2024,Science,69.0,Basic
STU01237,2024,Social Studies,97.0,Advanced
STU01237,2025,Math,95.0,Advanced
STU01237,2025,ELA,86.0,Advanced
STU01237,2025,Science,98.0,Advanced
STU01237,2025,Social Studies,87.0,Advanced
STU01238,2023,Math,57.0,Basic
STU01238,2023,ELA,57.0,Basic
STU01238,2023,Science,56.0,Basic
STU01238,2023,Social Studies,70.0,Proficient
STU01238,2024,Math,62.0,Basic
STU01238,2024,ELA,64.0,Basic
STU01238,2024,Science,67.0,Basic
STU01238,2024,Social Studies,78.0,Proficient
STU01238,2025,Math,64.0,Basic
STU01238,2025,ELA,66.0,Basic
STU01238,2025,Science,67.0,Basic
STU01238,2025,Social Studies,82.0,Proficient
STU01239,2023,Math,73.0,Proficient
STU01239,2023,ELA,79.0,Proficient
STU01239,2023,Science,89.0,Advanced
STU01239,2023,Social Studies,100.0,Advanced
STU01239,2024,Math,78.0,Proficient
STU01239,2024,ELA,80.0,Proficient
STU01239,2024,Science,63.0,Basic
STU01239,2024,Social Studies,79.0,Proficient
STU01239,2025,Math,74.0,Proficient
STU01239,2025,ELA,85.0,Advanced
STU01239,2025,Science,72.0,Proficient
STU01239,2025,Social Studies,80.0,Proficient
STU01240,2023,Math,78.0,Proficient
STU01240,2023,ELA,92.0,Advanced
STU01240,2023,Science,88.0,Advanced
STU01240,2023,Social Studies,87.0,Advanced
STU01240,2024,Math,80.0,Proficient
STU01240,2024,ELA,72.0,Proficient
STU01240,2024,Science,82.0,Proficient
STU01240,2024,Social Studies,70.0,Proficient
STU01240,2025,Math,68.0,Basic
STU01240,2025,ELA,88.0,Advanced
STU01240,2025,Science,76.0,Proficient
STU01240,2025,Social Studies,75.0,Proficient
STU01241,2023,Math,72.0,Proficient
STU01241,2023,ELA,71.0,Proficient
STU01241,2023,Science,51.0,Below Basic
STU01241,2023,Social Studies,61.0,Basic
STU01241,2024,Math,72.0,Proficient
STU01241,2024,ELA,61.0,Basic
STU01241,2024,Science,68.0,Basic
STU01241,2024,Social Studies,60.0,Basic
STU01241,2025,Math,59.0,Basic
STU01241,2025,ELA,68.0,Basic
STU01241,2025,Science,75.0,Proficient
STU01241,2025,Social Studies,79.0,Proficient
STU01242,2023,Math,62.0,Basic
STU01242,2023,ELA,74.0,Proficient
STU01242,2023,Science,58.0,Basic
STU01242,2023,Social Studies,73.0,Proficient
STU01242,2024,Math,81.0,Proficient
STU01242,2024,ELA,75.0,Proficient
STU01242,2024,Science,86.0,Advanced
STU01242,2024,Social Studies,84.0,Proficient
STU01242,2025,Math,79.0,Proficient
STU01242,2025,ELA,77.0,Proficient
STU01242,2025,Science,74.0,Proficient
STU01242,2025,Social Studies,67.0,Basic
STU01243,2023,Math,51.0,Below Basic
STU01243,2023,ELA,75.0,Proficient
STU01243,2023,Science,78.0,Proficient
STU01243,2023,Social Studies,57.0,Basic
STU01243,2024,Math,64.0,Basic
STU01243,2024,ELA,52.0,Below Basic
STU01243,2024,Science,56.0,Basic
STU01243,2024,Social Studies,69.0,Basic
STU01243,2025,Math,64.0,Basic
STU01243,2025,ELA,54.0,Below Basic
STU01243,2025,Science,86.0,Advanced
STU01243,2025,Social Studies,72.0,Proficient
STU01244,2023,Math,58.0,Basic
STU01244,2023,ELA,72.0,Proficient
STU01244,2023,Science,69.0,Basic
STU01244,2023,Social Studies,75.0,Proficient
STU01244,2024,Math,63.0,Basic
STU01244,2024,ELA,72.0,Proficient
STU01244,2024,Science,77.0,Proficient
STU01244,2024,Social Studies,58.0,Basic
STU01244,2025,Math,60.0,Basic
STU01244,2025,ELA,77.0,Proficient
STU01244,2025,Science,63.0,Basic
STU01244,2025,Social Studies,70.0,Proficient
STU01245,2023,Math,55.0,Basic
STU01245,2023,ELA,59.0,Basic
STU01245,2023,Science,57.0,Basic
STU01245,2023,Social Studies,52.0,Below Basic
STU01245,2024,Math,67.0,Basic
STU01245,2024,ELA,75.0,Proficient
STU01245,2024,Science,63.0,Basic
STU01245,2024,Social Studies,75.0,Proficient
STU01245,2025,Math,59.0,Basic
STU01245,2025,ELA,62.0,Basic
STU01245,2025,Science,69.0,Basic
STU01245,2025,Social Studies,71.0,Proficient
STU01246,2023,Math,58.0,Basic
STU01246,2023,ELA,68.0,Basic
STU01246,2023,Science,49.0,Below Basic
STU01246,2023,Social Studies,60.0,Basic
STU01246,2024,Math,69.0,Basic
STU01246,2024,ELA,72.0,Proficient
STU01246,2024,Science,70.0,Proficient
STU01246,2024,Social Studies,74.0,Proficient
STU01246,2025,Math,58.0,Basic
STU01246,2025,ELA,49.0,Below Basic
STU01246,2025,Science,61.0,Basic
STU01246,2025,Social Studies,72.0,Proficient
STU01247,2023,Math,79.0,Proficient
STU01247,2023,ELA,70.0,Proficient
STU01247,2023,Science,65.0,Basic
STU01247,2023,Social Studies,68.0,Basic
STU01247,2024,Math,66.0,Basic
STU01247,2024,ELA,57.0,Basic
STU01247,2024,Science,68.0,Basic
STU01247,2024,Social Studies,75.0,Proficient
STU01247,2025,Math,72.0,Proficient
STU01247,2025,ELA,73.0,Proficient
STU01247,2025,Science,69.0,Basic
STU01247,2025,Social Studies,72.0,Proficient
STU01248,2023,Math,64.0,Basic
STU01248,2023,ELA,79.0,Proficient
STU01248,2023,Science,71.0,Proficient
STU01248,2023,Social Studies,100.0,Advanced
STU01248,2024,Math,66.0,Basic
STU01248,2024,ELA,76.0,Proficient
STU01248,2024,Science,69.0,Basic
STU01248,2024,Social Studies,70.0,Proficient
STU01248,2025,Math,83.0,Proficient
STU01248,2025,ELA,81.0,Proficient
STU01248,2025,Science,56.0,Basic
STU01248,2025,Social Studies,64.0,Basic
STU01249,2023,Math,67.0,Basic
STU01249,2023,ELA,66.0,Basic
STU01249,2023,Science,56.0,Basic
STU01249,2023,Social Studies,73.0,Proficient
STU01249,2024,Math,56.0,Basic
STU01249,2024,ELA,77.0,Proficient
STU01249,2024,Science,82.0,Proficient
STU01249,2024,Social Studies,85.0,Advanced
STU01249,2025,Math,71.0,Proficient
STU01249,2025,ELA,89.0,Advanced
STU01249,2025,Science,78.0,Proficient
STU01249,2025,Social Studies,84.0,Proficient
STU01250,2023,Math,64.0,Basic
STU01250,2023,ELA,88.0,Advanced
STU01250,2023,Science,73.0,Proficient
STU01250,2023,Social Studies,89.0,Advanced
STU01250,2024,Math,86.0,Advanced
STU01250,2024,ELA,79.0,Proficient
STU01250,2024,Science,80.0,Proficient
STU01250,2024,Social Studies,77.0,Proficient
STU01250,2025,Math,64.0,Basic
STU01250,2025,ELA,80.0,Proficient
STU01250,2025,Science,79.0,Proficient
STU01250,2025,Social Studies,61.0,Basic
STU01251,2023,Math,71.0,Proficient
STU01251,2023,ELA,83.0,Proficient
STU01251,2023,Science,87.0,Advanced
STU01251,2023,Social Studies,82.0,Proficient
STU01251,2024,Math,64.0,Basic
STU01251,2024,ELA,71.0,Proficient
STU01251,2024,Science,77.0,Proficient
STU01251,2024,Social Studies,94.0,Advanced
STU01251,2025,Math,77.0,Proficient
STU01251,2025,ELA,95.0,Advanced
STU01251,2025,Science,79.0,Proficient
STU01251,2025,Social Studies,91.0,Advanced
STU01252,2023,Math,64.0,Basic
STU01252,2023,ELA,74.0,Proficient
STU01252,2023,Science,65.0,Basic
STU01252,2023,Social Studies,90.0,Advanced
STU01252,2024,Math,69.0,Basic
STU01252,2024,ELA,64.0,Basic
STU01252,2024,Science,63.0,Basic
