student_id,school_year,days_enrolled,days_present,attendance_rate,chronic_absenteeism_flag
STU00773,2023,170,153,0.9,0
STU00773,2024,172,164,0.953,0
STU00773,2025,179,173,0.966,0
STU00774,2023,171,162,0.947,0
STU00774,2024,167,150,0.898,1
STU00774,2025,170,163,0.959,0
STU00775,2023,173,162,0.936,0
STU00775,2024,167,153,0.916,0
STU00775,2025,170,164,0.965,0
STU00776,2023,168,156,0.929,0
STU00776,2024,176,173,0.983,0
STU00776,2025,178,163,0.916,0
STU00777,2023,178,175,0.983,0
STU00777,2024,176,164,0.932,0
STU00777,2025,174,159,0.914,0
STU00778,2023,169,153,0.905,0
STU00778,2024,165,158,0.958,0
STU00778,2025,177,171,0.966,0
STU00779,2023,175,157,0.897,1
STU00779,2024,176,150,0.852,1
STU00779,2025,178,154,0.865,1
STU00780,2023,165,155,0.939,0
STU00780,2024,178,166,0.933,0
STU00780,2025,173,163,0.942,0
STU00781,2023,167,155,0.928,0
STU00781,2024,165,155,0.939,0
STU00781,2025,178,157,0.882,1
STU00782,2023,179,173,0.966,0
STU00782,2024,169,168,0.994,0
STU00782,2025,178,170,0.955,0
STU00783,2023,166,144,0.867,1
STU00783,2024,174,152,0.874,1
STU00783,2025,172,158,0.919,0
STU00784,2023,169,151,0.893,1
STU00784,2024,180,169,0.939,0
STU00784,2025,177,164,0.927,0
STU00785,2023,167,152,0.91,0
STU00785,2024,168,153,0.911,0
STU00785,2025,177,165,0.932,0
STU00786,2023,177,177,1.0,0
STU00786,2024,171,158,0.924,0
STU00786,2025,176,173,0.983,0
STU00787,2023,170,161,0.947,0
STU00787,2024,180,164,0.911,0
STU00787,2025,177,159,0.898,1
STU00788,2023,171,164,0.959,0
STU00788,2024,176,158,0.898,1
STU00788,2025,168,168,1.0,0
STU00789,2023,175,162,0.926,0
STU00789,2024,178,158,0.888,1
STU00789,2025,172,153,0.89,1
STU00790,2023,178,162,0.91,0
STU00790,2024,178,152,0.854,1
STU00790,2025,176,161,0.915,0
STU00791,2023,165,151,0.915,0
STU00791,2024,177,158,0.893,1
STU00791,2025,171,165,0.965,0
STU00792,2023,165,152,0.921,0
STU00792,2024,173,158,0.913,0
STU00792,2025,171,152,0.889,1
STU00793,2023,166,152,0.916,0
STU00793,2024,180,175,0.972,0
STU00793,2025,180,159,0.883,1
STU00794,2023,180,175,0.972,0
STU00794,2024,173,173,1.0,0
STU00794,2025,176,162,0.92,0
STU00795,2023,178,174,0.978,0
STU00795,2024,180,175,0.972,0
STU00795,2025,179,172,0.961,0
STU00796,2023,173,162,0.936,0
STU00796,2024,180,172,0.956,0
STU00796,2025,175,159,0.909,0
STU00797,2023,173,149,0.861,1
STU00797,2024,178,164,0.921,0
STU00797,2025,177,156,0.881,1
STU00798,2023,175,155,0.886,1
STU00798,2024,165,142,0.861,1
STU00798,2025,178,162,0.91,0
STU00799,2023,174,164,0.943,0
STU00799,2024,166,164,0.988,0
STU00799,2025,174,164,0.943,0
STU00800,2023,176,142,0.807,1
STU00800,2024,166,154,0.928,0
STU00800,2025,180,162,0.9,0
STU00801,2023,170,164,0.965,0
STU00801,2024,170,160,0.941,0
STU00801,2025,178,165,0.927,0
STU00802,2023,166,161,0.97,0
STU00802,2024,167,167,1.0,0
STU00802,2025,167,167,1.0,0
STU00803,2023,175,168,0.96,0
STU00803,2024,173,173,1.0,0
STU00803,2025,174,174,1.0,0
STU00804,2023,179,162,0.905,0
STU00804,2024,174,174,1.0,0
STU00804,2025,168,155,0.923,0
STU00805,2023,175,148,0.846,1
STU00805,2024,173,153,0.884,1
STU00805,2025,165,154,0.933,0
STU00806,2023,169,168,0.994,0
STU00806,2024,172,164,0.953,0
STU00806,2025,179,161,0.899,1
STU00807,2023,178,173,0.972,0
STU00807,2024,179,165,0.922,0
STU00807,2025,180,161,0.894,1
STU00808,2023,178,165,0.927,0
STU00808,2024,173,158,0.913,0
STU00808,2025,176,163,0.926,0
STU00809,2023,172,162,0.942,0
STU00809,2024,167,159,0.952,0
STU00809,2025,174,170,0.977,0
STU00810,2023,174,164,0.943,0
STU00810,2024,172,169,0.983,0
STU00810,2025,176,163,0.926,0
STU00811,2023,167,162,0.97,0
STU00811,2024,171,156,0.912,0
STU00811,2025,177,169,0.955,0
STU00812,2023,176,163,0.926,0
STU00812,2024,173,160,0.925,0
STU00812,2025,175,163,0.931,0
STU00813,2023,165,157,0.952,0
STU00813,2024,174,165,0.948,0
STU00813,2025,180,168,0.933,0
STU00814,2023,172,151,0.878,1
STU00814,2024,170,153,0.9,0
STU00814,2025,171,155,0.906,0
STU00815,2023,180,175,0.972,0
STU00815,2024,174,174,1.0,0
STU00815,2025,165,150,0.909,0
STU00816,2023,179,175,0.978,0
STU00816,2024,168,154,0.917,0
STU00816,2025,165,159,0.964,0
STU00817,2023,170,158,0.929,0
STU00817,2024,168,153,0.911,0
STU00817,2025,167,142,0.85,1
STU00818,2023,170,157,0.924,0
STU00818,2024,173,157,0.908,0
STU00818,2025,165,148,0.897,1
STU00819,2023,175,172,0.983,0
STU00819,2024,169,159,0.941,0
STU00819,2025,171,163,0.953,0
STU00820,2023,172,164,0.953,0
STU00820,2024,178,166,0.933,0
STU00820,2025,180,170,0.944,0
STU00821,2023,169,155,0.917,0
STU00821,2024,168,163,0.97,0
STU00821,2025,168,162,0.964,0
STU00822,2023,175,158,0.903,0
STU00822,2024,177,165,0.932,0
STU00822,2025,174,151,0.868,1
STU00823,2023,172,147,0.855,1
STU00823,2024,176,158,0.898,1
STU00823,2025,168,161,0.958,0
STU00824,2023,169,158,0.935,0
STU00824,2024,170,159,0.935,0
STU00824,2025,173,165,0.954,0
STU00825,2023,174,158,0.908,0
STU00825,2024,166,157,0.946,0
STU00825,2025,166,166,1.0,0
STU00826,2023,169,169,1.0,0
STU00826,2024,166,166,1.0,0
STU00826,2025,180,169,0.939,0
STU00827,2023,175,161,0.92,0
STU00827,2024,173,165,0.954,0
STU00827,2025,170,162,0.953,0
STU00828,2023,168,168,1.0,0
STU00828,2024,168,155,0.923,0
STU00828,2025,169,154,0.911,0
STU00829,2023,169,150,0.888,1
STU00829,2024,169,152,0.899,1
STU00829,2025,177,159,0.898,1
STU00830,2023,174,169,0.971,0
STU00830,2024,167,165,0.988,0
STU00830,2025,180,175,0.972,0
STU00831,2023,173,160,0.925,0
STU00831,2024,176,166,0.943,0
STU00831,2025,170,157,0.924,0
STU00832,2023,171,153,0.895,1
STU00832,2024,175,158,0.903,0
STU00832,2025,172,151,0.878,1
STU00833,2023,173,162,0.936,0
STU00833,2024,174,169,0.971,0
STU00833,2025,175,155,0.886,1
STU00834,2023,166,145,0.873,1
STU00834,2024,169,164,0.97,0
STU00834,2025,165,150,0.909,0
STU00835,2023,166,156,0.94,0
STU00835,2024,165,148,0.897,1
STU00835,2025,180,164,0.911,0
STU00836,2023,169,154,0.911,0
STU00836,2024,174,164,0.943,0
STU00836,2025,177,172,0.972,0
STU00837,2023,167,160,0.958,0
STU00837,2024,172,166,0.965,0
STU00837,2025,176,160,0.909,0
STU00838,2023,178,165,0.927,0
STU00838,2024,167,163,0.976,0
STU00838,2025,168,162,0.964,0
STU00839,2023,172,156,0.907,0
STU00839,2024,172,150,0.872,1
STU00839,2025,165,160,0.97,0
STU00840,2023,180,161,0.894,1
STU00840,2024,165,148,0.897,1
STU00840,2025,171,165,0.965,0
STU00841,2023,177,158,0.893,1
STU00841,2024,180,167,0.928,0
STU00841,2025,174,156,0.897,1
STU00842,2023,167,162,0.97,0
STU00842,2024,177,152,0.859,1
STU00842,2025,179,168,0.939,0
STU00843,2023,177,166,0.938,0
STU00843,2024,169,163,0.964,0
STU00843,2025,178,172,0.966,0
STU00844,2023,172,155,0.901,0
STU00844,2024,179,163,0.911,0
STU00844,2025,172,151,0.878,1
STU00845,2023,171,169,0.988,0
STU00845,2024,173,161,0.931,0
STU00845,2025,176,168,0.955,0
STU00846,2023,175,175,1.0,0
STU00846,2024,168,168,1.0,0
STU00846,2025,174,166,0.954,0
STU00847,2023,166,156,0.94,0
STU00847,2024,174,172,0.989,0
STU00847,2025,177,174,0.983,0
STU00848,2023,175,156,0.891,1
STU00848,2024,175,153,0.874,1
STU00848,2025,175,156,0.891,1
STU00849,2023,175,170,0.971,0
STU00849,2024,177,149,0.842,1
STU00849,2025,178,157,0.882,1
STU00850,2023,170,153,0.9,0
STU00850,2024,171,159,0.93,0
STU00850,2025,177,156,0.881,1
STU00851,2023,172,157,0.913,0
STU00851,2024,169,156,0.923,0
STU00851,2025,174,161,0.925,0
STU00852,2023,180,162,0.9,0
STU00852,2024,179,165,0.922,0
STU00852,2025,178,171,0.961,0
STU00853,2023,166,157,0.946,0
STU00853,2024,171,156,0.912,0
STU00853,2025,178,169,0.949,0
STU00854,2023,169,156,0.923,0
STU00854,2024,174,167,0.96,0
STU00854,2025,168,157,0.935,0
STU00855,2023,174,165,0.948,0
STU00855,2024,173,156,0.902,0
STU00855,2025,174,161,0.925,0
STU00856,2023,177,160,0.904,0
STU00856,2024,173,157,0.908,0
STU00856,2025,173,155,0.896,1
STU00857,2023,180,166,0.922,0
STU00857,2024,169,151,0.893,1
STU00857,2025,172,157,0.913,0
STU00858,2023,176,161,0.915,0
STU00858,2024,174,148,0.851,1
STU00858,2025,166,152,0.916,0
STU00859,2023,166,159,0.958,0
STU00859,2024,173,163,0.942,0
STU00859,2025,169,158,0.935,0
STU00860,2023,179,179,1.0,0
STU00860,2024,178,166,0.933,0
STU00860,2025,166,164,0.988,0
STU00861,2023,179,166,0.927,0
STU00861,2024,176,168,0.955,0
STU00861,2025,177,161,0.91,0
STU00862,2023,173,161,0.931,0
STU00862,2024,169,150,0.888,1
STU00862,2025,178,161,0.904,0
STU00863,2023,180,171,0.95,0
STU00863,2024,169,160,0.947,0
STU00863,2025,170,159,0.935,0
STU00864,2023,168,165,0.982,0
STU00864,2024,170,158,0.929,0
STU00864,2025,166,155,0.934,0
STU00865,2023,169,161,0.953,0
STU00865,2024,175,159,0.909,0
STU00865,2025,166,149,0.898,1
STU00866,2023,170,169,0.994,0
STU00866,2024,168,145,0.863,1
STU00866,2025,175,165,0.943,0
STU00867,2023,172,168,0.977,0
STU00867,2024,178,176,0.989,0
STU00867,2025,173,164,0.948,0
STU00868,2023,166,152,0.916,0
STU00868,2024,178,167,0.938,0
STU00868,2025,180,170,0.944,0
STU00869,2023,169,161,0.953,0
STU00869,2024,165,151,0.915,0
STU00869,2025,167,157,0.94,0
STU00870,2023,177,151,0.853,1
STU00870,2024,179,160,0.894,1
STU00870,2025,167,150,0.898,1
STU00871,2023,170,164,0.965,0
STU00871,2024,175,166,0.949,0
STU00871,2025,176,176,1.0,0
STU00872,2023,172,163,0.948,0
STU00872,2024,168,164,0.976,0
STU00872,2025,177,157,0.887,1
STU00873,2023,178,163,0.916,0
STU00873,2024,180,171,0.95,0
STU00873,2025,175,156,0.891,1
STU00874,2023,168,161,0.958,0
STU00874,2024,165,157,0.952,0
STU00874,2025,166,153,0.922,0
STU00875,2023,179,171,0.955,0
STU00875,2024,165,153,0.927,0
STU00875,2025,177,171,0.966,0
STU00876,2023,180,171,0.95,0
STU00876,2024,179,160,0.894,1
STU00876,2025,166,149,0.898,1
STU00877,2023,171,163,0.953,0
STU00877,2024,172,171,0.994,0
STU00877,2025,180,176,0.978,0
STU00878,2023,180,175,0.972,0
STU00878,2024,180,167,0.928,0
STU00878,2025,171,170,0.994,0
STU00879,2023,179,163,0.911,0
STU00879,2024,176,167,0.949,0
STU00879,2025,172,158,0.919,0
STU00880,2023,170,156,0.918,0
STU00880,2024,170,155,0.912,0
STU00880,2025,175,150,0.857,1
STU00881,2023,168,153,0.911,0
STU00881,2024,172,146,0.849,1
STU00881,2025,170,163,0.959,0
STU00882,2023,172,165,0.959,0
STU00882,2024,175,165,0.943,0
STU00882,2025,168,154,0.917,0
STU00883,2023,165,148,0.897,1
STU00883,2024,174,167,0.96,0
STU00883,2025,179,165,0.922,0
STU00884,2023,168,153,0.911,0
STU00884,2024,167,160,0.958,0
STU00884,2025,175,166,0.949,0
STU00885,2023,175,158,0.903,0
STU00885,2024,171,157,0.918,0
STU00885,2025,173,161,0.931,0
STU00886,2023,171,161,0.942,0
STU00886,2024,166,161,0.97,0
STU00886,2025,169,145,0.858,1
STU00887,2023,168,153,0.911,0
STU00887,2024,165,155,0.939,0
STU00887,2025,166,159,0.958,0
STU00888,2023,166,164,0.988,0
STU00888,2024,174,167,0.96,0
STU00888,2025,170,165,0.971,0
STU00889,2023,176,169,0.96,0
STU00889,2024,179,177,0.989,0
STU00889,2025,171,166,0.971,0
STU00890,2023,166,158,0.952,0
STU00890,2024,176,158,0.898,1
STU00890,2025,176,176,1.0,0
STU00891,2023,167,146,0.874,1
STU00891,2024,172,152,0.884,1
STU00891,2025,171,154,0.901,0
STU00892,2023,180,170,0.944,0
STU00892,2024,177,174,0.983,0
STU00892,2025,167,167,1.0,0
STU00893,2023,166,141,0.849,1
STU00893,2024,177,166,0.938,0
STU00893,2025,174,164,0.943,0
STU00894,2023,172,157,0.913,0
STU00894,2024,169,152,0.899,1
STU00894,2025,171,160,0.936,0
STU00895,2023,168,163,0.97,0
STU00895,2024,173,160,0.925,0
STU00895,2025,174,163,0.937,0
STU00896,2023,170,160,0.941,0
STU00896,2024,175,173,0.989,0
STU00896,2025,165,159,0.964,0
STU00897,2023,177,161,0.91,0
STU00897,2024,167,153,0.916,0
STU00897,2025,180,156,0.867,1
STU00898,2023,179,171,0.955,0
STU00898,2024,180,168,0.933,0
STU00898,2025,174,167,0.96,0
STU00899,2023,173,170,0.983,0
STU00899,2024,178,177,0.994,0
STU00899,2025,179,169,0.944,0
STU00900,2023,174,161,0.925,0
STU00900,2024,168,152,0.905,0
STU00900,2025,177,171,0.966,0
STU00901,2023,168,168,1.0,0
STU00901,2024,179,160,0.894,1
STU00901,2025,176,168,0.955,0
STU00902,2023,175,166,0.949,0
STU00902,2024,171,157,0.9179999999999999,0
STU00902,2025,180,164,0.911,0
STU00903,2023,175,148,0.846,1
STU00903,2024,169,162,0.959,0
STU00903,2025,168,163,0.97,0
STU00904,2023,174,161,0.925,0
STU00904,2024,165,137,0.83,1
STU00904,2025,172,164,0.953,0
STU00905,2023,179,177,0.989,0
STU00905,2024,173,160,0.925,0
STU00905,2025,176,156,0.886,1
STU00906,2023,170,156,0.918,0
STU00906,2024,165,160,0.97,0
STU00906,2025,179,164,0.9159999999999999,0
STU00907,2023,169,159,0.941,0
STU00907,2024,172,165,0.959,0
STU00907,2025,169,155,0.917,0
STU00908,2023,165,163,0.988,0
STU00908,2024,174,154,0.885,1
STU00908,2025,167,146,0.874,1
STU00909,2023,168,152,0.905,0
STU00909,2024,166,153,0.922,0
STU00909,2025,177,155,0.876,1
STU00910,2023,173,163,0.942,0
STU00910,2024,169,158,0.935,0
STU00910,2025,165,155,0.939,0
STU00911,2023,173,159,0.919,0
STU00911,2024,169,157,0.929,0
STU00911,2025,172,159,0.924,0
STU00912,2023,177,177,1.0,0
STU00912,2024,165,149,0.903,0
STU00912,2025,173,164,0.948,0
STU00913,2023,175,158,0.903,0
STU00913,2024,177,170,0.96,0
STU00913,2025,175,161,0.92,0
STU00914,2023,178,177,0.994,0
STU00914,2024,171,161,0.942,0
STU00914,2025,180,163,0.906,0
STU00915,2023,168,151,0.899,1
STU00915,2024,175,159,0.909,0
STU00915,2025,171,157,0.918,0
STU00916,2023,179,171,0.955,0
STU00916,2024,174,159,0.914,0
STU00916,2025,177,177,1.0,0
STU00917,2023,168,163,0.97,0
STU00917,2024,170,168,0.988,0
STU00917,2025,179,171,0.955,0
STU00918,2023,174,167,0.96,0
STU00918,2024,176,171,0.972,0
STU00918,2025,175,160,0.914,0
STU00919,2023,172,160,0.93,0
STU00919,2024,174,161,0.925,0
STU00919,2025,173,160,0.925,0
STU00920,2023,176,166,0.943,0
STU00920,2024,177,170,0.96,0
STU00920,2025,166,151,0.91,0
STU00921,2023,168,157,0.935,0
STU00921,2024,167,154,0.922,0
STU00921,2025,165,146,0.885,1
STU00922,2023,171,163,0.953,0
STU00922,2024,165,153,0.927,0
STU00922,2025,177,168,0.949,0
STU00923,2023,173,167,0.965,0
STU00923,2024,173,152,0.879,1
STU00923,2025,167,153,0.916,0
STU00924,2023,174,155,0.891,1
STU00924,2024,178,170,0.955,0
STU00924,2025,170,144,0.847,1
STU00925,2023,174,169,0.971,0
STU00925,2024,179,170,0.95,0
STU00925,2025,175,163,0.931,0
STU00926,2023,166,154,0.928,0
STU00926,2024,174,162,0.931,0
STU00926,2025,167,155,0.928,0
STU00927,2023,167,163,0.976,0
STU00927,2024,174,152,0.874,1
STU00927,2025,180,176,0.978,0
STU00928,2023,168,155,0.923,0
STU00928,2024,178,166,0.933,0
STU00928,2025,169,155,0.917,0
STU00929,2023,173,168,0.971,0
STU00929,2024,174,164,0.943,0
STU00929,2025,177,155,0.876,1
STU00930,2023,178,162,0.91,0
STU00930,2024,176,166,0.943,0
STU00930,2025,173,162,0.936,0
STU00931,2023,165,150,0.909,0
STU00931,2024,174,153,0.879,1
STU00931,2025,169,147,0.87,1
STU00932,2023,179,160,0.894,1
STU00932,2024,169,163,0.964,0
STU00932,2025,179,159,0.888,1
STU00933,2023,167,151,0.904,0
STU00933,2024,175,159,0.909,0
STU00933,2025,179,165,0.922,0
STU00934,2023,173,154,0.89,1
STU00934,2024,165,142,0.861,1
STU00934,2025,171,164,0.959,0
STU00935,2023,179,165,0.922,0
STU00935,2024,168,156,0.929,0
STU00935,2025,178,174,0.978,0
STU00936,2023,171,165,0.965,0
STU00936,2024,174,154,0.885,1
STU00936,2025,168,163,0.97,0
STU00937,2023,165,156,0.945,0
STU00937,2024,175,156,0.891,1
STU00937,2025,171,171,1.0,0
STU00938,2023,176,147,0.835,1
STU00938,2024,169,151,0.893,1
STU00938,2025,165,143,0.867,1
STU00939,2023,172,172,1.0,0
STU00939,2024,171,152,0.889,1
STU00939,2025,165,155,0.939,0
STU00940,2023,170,164,0.965,0
STU00940,2024,180,163,0.906,0
STU00940,2025,173,155,0.896,1
STU00941,2023,175,175,1.0,0
STU00941,2024,169,152,0.899,1
STU00941,2025,171,153,0.895,1
STU00942,2023,173,154,0.89,1
STU00942,2024,176,156,0.886,1
STU00942,2025,177,159,0.898,1
STU00943,2023,170,149,0.876,1
STU00943,2024,165,162,0.982,0
STU00943,2025,172,162,0.942,0
STU00944,2023,175,169,0.966,0
STU00944,2024,177,159,0.898,1
STU00944,2025,175,158,0.903,0
STU00945,2023,167,155,0.928,0
STU00945,2024,169,152,0.899,1
STU00945,2025,173,162,0.936,0
STU00946,2023,166,153,0.922,0
STU00946,2024,172,162,0.942,0
STU00946,2025,177,159,0.898,1
STU00947,2023,169,168,0.994,0
STU00947,2024,169,157,0.929,0
STU00947,2025,176,162,0.92,0
STU00948,2023,169,156,0.923,0
STU00948,2024,180,165,0.917,0
STU00948,2025,173,161,0.931,0
STU00949,2023,171,156,0.912,0
STU00949,2024,172,165,0.959,0
STU00949,2025,178,166,0.933,0
STU00950,2023,175,166,0.949,0
STU00950,2024,180,175,0.972,0
STU00950,2025,177,174,0.983,0
STU00951,2023,166,156,0.94,0
STU00951,2024,168,164,,0
STU00951,2025,166,147,0.886,1
STU00952,2023,167,158,0.946,0
STU00952,2024,171,161,0.942,0
STU00952,2025,165,165,1.0,0
STU00953,2023,172,151,0.878,1
STU00953,2024,176,153,0.869,1
STU00953,2025,165,155,0.939,0
STU00954,2023,171,152,0.889,1
STU00954,2024,177,165,0.932,0
STU00954,2025,176,160,0.909,0
STU00955,2023,180,165,0.917,0
STU00955,2024,178,157,0.882,1
STU00955,2025,175,153,0.874,1
STU00956,2023,166,160,0.964,0
STU00956,2024,165,165,1.0,0
STU00956,2025,175,164,0.937,0
STU00957,2023,174,174,1.0,0
STU00957,2024,179,165,0.922,0
STU00957,2025,176,164,0.932,0
STU00958,2023,166,153,0.922,0
STU00958,2024,165,151,0.915,0
STU00958,2025,180,180,1.0,0
STU00959,2023,175,148,0.8457142857142858,1
STU00959,2024,179,156,0.872,1
STU00959,2025,180,162,0.9,0
STU00960,2023,172,164,0.9534883720930233,0
STU00960,2024,172,160,0.93,0
STU00960,2025,177,166,0.938,0
STU00961,2023,176,164,0.932,0
STU00961,2024,172,162,0.942,0
STU00961,2025,173,149,0.861,1
STU00962,2023,172,148,0.86,1
STU00962,2024,174,158,0.908,0
STU00962,2025,171,152,0.889,1
STU00963,2023,176,158,0.898,1
STU00963,2024,165,149,0.903,0
STU00963,2025,170,152,0.894,1
STU00964,2023,165,162,0.982,0
STU00964,2024,165,152,0.921,0
STU00964,2025,167,162,0.97,0
STU00965,2023,179,172,0.961,0
STU00965,2024,179,163,0.911,0
STU00965,2025,173,164,0.948,0
STU00966,2023,169,153,0.905,0
STU00966,2024,166,162,0.976,0
STU00966,2025,175,165,0.943,0
STU00967,2023,170,150,0.882,1
STU00967,2024,172,159,0.924,0
STU00967,2025,180,169,0.939,0
STU00968,2023,167,155,0.928,0
STU00968,2024,177,177,1.0,0
STU00968,2025,169,160,0.947,0
STU00969,2023,179,164,0.916,0
STU00969,2024,166,151,0.91,0
STU00969,2025,176,157,0.892,1
STU00970,2023,169,160,0.947,0
STU00970,2024,179,161,0.899,1
STU00970,2025,179,177,0.989,0
STU00971,2023,175,175,1.0,0
STU00971,2024,173,163,0.942,0
STU00971,2025,165,161,0.976,0
STU00972,2023,170,141,0.829,1
STU00972,2024,168,160,0.952,0
STU00972,2025,175,154,0.88,1
STU00973,2023,175,162,0.926,0
STU00973,2024,170,153,0.9,0
STU00973,2025,179,166,0.927,0
STU00974,2023,180,167,0.928,0
STU00974,2024,177,166,0.938,0
STU00974,2025,178,168,0.944,0
STU00975,2023,169,164,0.97,0
STU00975,2024,170,161,0.947,0
STU00975,2025,174,168,0.966,0
STU00976,2023,176,176,1.0,0
STU00976,2024,180,177,0.983,0
STU00976,2025,178,161,0.904,0
STU00977,2023,175,161,0.92,0
STU00977,2024,167,158,0.946,0
STU00977,2025,177,160,0.904,0
STU00978,2023,172,153,0.89,1
STU00978,2024,167,147,0.88,1
STU00978,2025,165,149,0.903,0
STU00979,2023,167,149,0.892,1
STU00979,2024,165,150,0.909,0
STU00979,2025,180,168,0.933,0
STU00980,2023,179,163,0.911,0
STU00980,2024,174,161,0.925,0
STU00980,2025,172,168,0.977,0
STU00981,2023,171,157,0.918,0
STU00981,2024,178,162,0.91,0
STU00981,2025,169,157,0.929,0
STU00982,2023,168,163,0.97,0
STU00982,2024,165,142,0.861,1
STU00982,2025,178,167,0.938,0
STU00983,2023,167,156,0.934,0
STU00983,2024,171,152,0.889,1
STU00983,2025,176,169,0.96,0
STU00984,2023,175,156,0.891,1
STU00984,2024,174,171,0.983,0
STU00984,2025,180,171,0.95,0
STU00985,2023,175,156,0.891,1
STU00985,2024,168,162,0.964,0
STU00985,2025,175,152,0.869,1
STU00986,2023,178,158,0.888,1
STU00986,2024,180,163,0.906,0
STU00986,2025,166,154,0.928,0
STU00987,2023,179,176,0.983,0
STU00987,2024,169,163,0.964,0
STU00987,2025,167,159,0.952,0
STU00988,2023,165,152,0.921,0
STU00988,2024,169,157,0.929,0
STU00988,2025,168,161,0.958,0
STU00989,2023,168,162,0.964,0
STU00989,2024,172,165,0.959,0
STU00989,2025,168,155,0.923,0
STU00990,2023,165,152,0.921,0
STU00990,2024,167,151,0.904,0
STU00990,2025,168,158,0.94,0
STU00991,2023,171,163,0.953,0
STU00991,2024,167,152,0.91,0
STU00991,2025,175,174,0.994,0
STU00992,2023,175,171,0.977,0
STU00992,2024,174,172,0.989,0
STU00992,2025,169,155,0.917,0
STU00993,2023,177,168,0.949,0
STU00993,2024,168,147,0.875,1
STU00993,2025,165,146,0.885,1
STU00994,2023,168,150,0.893,1
STU00994,2024,176,170,0.966,0
STU00994,2025,172,160,0.93,0
STU00995,2023,173,146,0.844,1
STU00995,2024,165,141,0.855,1
STU00995,2025,179,153,0.855,1
STU00996,2023,173,166,0.96,0
STU00996,2024,165,155,0.939,0
STU00996,2025,170,156,0.918,0
STU00997,2023,166,155,0.934,0
STU00997,2024,179,166,0.927,0
STU00997,2025,176,172,0.977,0
STU00998,2023,178,159,0.893,1
STU00998,2024,172,155,0.901,0
STU00998,2025,170,148,0.871,1
STU00999,2023,166,153,0.922,0
STU00999,2024,179,161,0.899,1
STU00999,2025,174,171,0.983,0
STU01000,2023,169,157,0.929,0
STU01000,2024,176,165,0.938,0
STU01000,2025,179,166,0.927,0
STU01001,2023,170,161,0.947,0
STU01001,2024,179,166,0.927,0
STU01001,2025,180,180,1.0,0
STU01002,2023,180,174,0.967,0
STU01002,2024,173,153,0.884,1
STU01002,2025,171,153,0.895,1
STU01003,2023,172,157,0.913,0
STU01003,2024,165,160,0.97,0
STU01003,2025,173,166,0.96,0
STU01004,2023,178,171,0.961,0
STU01004,2024,176,173,0.983,0
STU01004,2025,176,173,0.983,0
STU01005,2023,167,167,1.0,0
STU01005,2024,168,150,0.893,1
STU01005,2025,175,158,0.903,0
STU01006,2023,169,165,0.976,0
STU01006,2024,177,160,0.904,0
STU01006,2025,166,147,0.886,1
STU01007,2023,172,160,0.93,0
STU01007,2024,179,177,0.989,0
STU01007,2025,166,158,0.952,0
STU01008,2023,173,161,0.931,0
STU01008,2024,178,167,0.938,0
STU01008,2025,176,153,0.869,1
STU01009,2023,173,152,0.879,1
STU01009,2024,173,163,0.942,0
STU01009,2025,172,154,0.895,1
STU01010,2023,168,159,0.946,0
STU01010,2024,177,165,0.932,0
STU01010,2025,168,160,0.952,0
STU01011,2023,170,160,0.941,0
STU01011,2024,169,156,0.923,0
STU01011,2025,176,171,0.972,0
STU01012,2023,173,161,0.931,0
STU01012,2024,176,167,0.949,0
STU01012,2025,169,167,0.988,0
STU01013,2023,179,170,0.95,0
STU01013,2024,178,167,0.938,0
STU01013,2025,171,156,0.912,0
STU01014,2023,176,174,0.989,0
STU01014,2024,174,158,0.908,0
STU01014,2025,165,158,0.958,0
STU01015,2023,180,177,0.983,0
STU01015,2024,170,157,0.924,0
STU01015,2025,169,163,0.964,0
STU01016,2023,178,157,0.882,1
STU01016,2024,171,170,0.994,0
STU01016,2025,167,149,0.892,1
STU01017,2023,175,157,0.897,1
STU01017,2024,178,148,0.831,1
STU01017,2025,170,161,0.947,0
STU01018,2023,179,171,0.955,0
STU01018,2024,168,155,0.923,0
STU01018,2025,165,157,0.952,0
STU01019,2023,178,164,0.921,0
STU01019,2024,170,161,0.947,0
STU01019,2025,170,161,0.947,0
STU01020,2023,165,151,0.915,0
STU01020,2024,169,146,0.864,1
STU01020,2025,165,154,0.933,0
STU01021,2023,167,146,0.874,1
STU01021,2024,174,157,0.902,0
STU01021,2025,169,151,0.893,1
STU01022,2023,170,149,0.876,1
STU01022,2024,180,165,0.917,0
STU01022,2025,166,166,1.0,0
STU01023,2023,169,169,1.0,0
STU01023,2024,170,163,0.959,0
STU01023,2025,169,164,0.97,0
STU01024,2023,174,166,0.954,0
STU01024,2024,178,174,0.978,0
STU01024,2025,167,160,0.958,0
STU01025,2023,173,154,0.89,1
STU01025,2024,170,153,0.9,0
STU01025,2025,165,145,0.879,1
STU01026,2023,166,151,0.91,0
STU01026,2024,180,165,0.917,0
STU01026,2025,174,165,0.948,0
STU01027,2023,169,159,0.941,0
STU01027,2024,178,160,0.899,1
STU01027,2025,168,162,0.964,0
STU01028,2023,178,164,0.921,0
STU01028,2024,179,166,0.927,0
STU01028,2025,176,161,0.915,0
STU01029,2023,172,159,0.924,0
STU01029,2024,178,172,0.966,0
STU01029,2025,170,163,0.959,0
STU01030,2023,179,172,0.961,0
STU01030,2024,176,173,0.983,0
STU01030,2025,169,158,0.935,0
